id_che300,id_autohome,id_souhu,id_yiche,id_czb
1116,0,121801,6300,0
1117,0,121801,6296,0
1118,0,121801,6299,0
1119,0,121801,6298,0
1120,0,121804,6297,0
1121,0,121801,6301,0
1122,1938,102344,2151,8050
1123,1326,102342,2148,3815
1124,0,102343,2149,9016850
1125,1939,102345,2150,8051
1126,15895,122401,103874,5822
1127,15896,122399,103875,5823
1128,12465,122400,103876,3210
1129,6155,114126,9473,11639
1130,6156,114127,9474,11640
1131,3815,0,7237,9843
1132,3823,0,7236,9851
1133,0,0,100092,0
1136,17170,124069,105772,6890
1137,17284,124255,105923,6971
1138,17287,124256,105925,6974
1139,17171,124070,105773,6891
1140,17172,124071,105774,6892
1141,17173,124072,105775,6893
1142,17174,124073,105777,6894
1143,17176,124075,105779,6896
1144,17175,124074,105778,6895
1145,17177,124076,105780,6897
1146,14678,123735,105194,4939
1147,16872,123736,105198,6660
1148,13393,122141,103418,3940
1149,16043,121912,103321,5949
1150,14830,119803,101499,5058
1151,13370,119800,101506,3917
1152,15356,119799,101505,3915
1153,15357,119798,101504,3689
1154,14462,120748,102589,4765
1155,15358,119797,101503,3914
1156,15359,119796,101502,3214
1157,15360,119795,101498,2680
1158,12155,118264,15654,2951
1159,11348,118263,15655,2393
1160,11339,118262,15656,2385
1161,11349,118284,15657,2394
1162,11350,118285,15658,2395
1163,11351,0,15659,2396
1164,8879,117854,12425,13552
1165,8880,115991,12426,13553
1166,8881,115992,12428,13554
1167,8882,115993,12430,13555
1168,8883,115994,12431,13556
1169,8884,115995,12432,13557
1170,5869,113883,9148,11412
1171,5870,113884,9149,11413
1172,5871,113885,11575,11414
1173,5872,113886,11576,11415
1174,8113,115258,11519,12980
1175,5873,113887,9152,11416
1176,5874,113888,11577,11417
1177,5875,113889,9154,11418
1178,5485,113574,8531,11122
1179,4713,113150,7521,10581
1180,4883,113133,7511,10703
1181,4714,112723,7331,10582
1182,4882,113131,7512,10702
1183,4715,112725,7332,10583
1184,5389,114486,10390,11344
1185,5389,113431,8377,11030
1186,3994,111115,5932,9991
1187,0,0,107119,9015615
1189,0,103844,5940,9015607
1190,3200,103847,5941,9240
1191,0,0,107119,9015615
1193,0,103844,5945,9015609
1194,3193,103848,5946,9232
1195,2021,106002,3401,9015605
1196,1858,103833,101251,7862
1197,821,103830,1254,13052
1198,0,103831,1255,9015603
1199,0,0,3384,9015604
1200,17072,123983,105666,6802
1201,17078,123985,105682,6807
1202,17080,123989,105684,6810
1203,17079,123987,105683,6808
1204,17081,123991,105688,6811
1205,17082,123992,105687,6812
1206,17083,123993,105691,6813
1207,17085,123994,105689,6815
1208,17086,123995,105690,6816
1209,17063,123997,105692,6796
1210,17090,123996,105693,6820
1211,13692,120082,101935,4177
1212,13693,120083,101934,4178
1213,13694,120084,101932,4179
1214,16322,122915,104509,6198
1215,13695,120085,101931,4180
1216,13696,120086,101930,4181
1217,13697,120087,101928,4182
1218,13698,120088,101927,4183
1219,16320,122917,104510,6196
1220,13699,120089,101922,4184
1221,11222,118185,15644,2303
1222,11223,118184,15647,2304
1223,11224,118183,15648,2305
1224,11225,118182,15652,2306
1225,11226,118181,15653,2307
1226,11227,118180,15649,2308
1227,11228,118179,15650,2309
1228,11229,118178,15651,2310
1229,9202,116247,12682,13813
1230,8765,115949,12286,13461
1231,8229,115459,11690,13067
1232,8775,115950,12288,13471
1233,7424,115465,11691,12474
1234,8776,115951,12290,13472
1235,7436,115466,11692,12484
1236,8236,115467,11693,13073
1237,5836,113863,9139,11382
1238,5837,113864,9140,11383
1239,5838,113865,9141,11384
1240,5839,113866,9143,11385
1241,5840,113867,9142,11386
1242,5841,113868,9144,11387
1243,5842,113869,9145,11388
1244,5843,113870,9146,11389
1245,5844,113871,9147,11390
1246,5534,113669,8653,11163
1247,5534,0,8628,11163
1248,4982,113211,7508,10746
1249,4983,113212,7509,10747
1250,4987,113213,7599,10748
1251,4989,113214,7600,10749
1252,4990,113215,7601,10751
1253,4992,113216,7602,10752
1254,4993,113217,7603,10753
1255,4142,112554,5947,10108
1256,3727,110117,5951,9755
1257,3729,103877,5953,9757
1258,3728,103874,5954,9756
1259,2843,103875,5948,8929
1260,0,0,5949,0
1261,0,103872,5950,0
1262,0,103869,5952,0
1263,0,103870,5956,0
1264,2613,103865,6072,8175
1267,0,0,1278,8273
1268,2614,103866,1274,8702
1269,0,0,1277,8273
1270,2022,103855,6073,8131
1271,2592,103867,1275,8682
1272,0,103857,6067,0
1273,1658,0,6068,6409
1274,1659,103854,6069,6418
1275,0,0,1261,0
1276,978,103851,1256,14206
1277,979,103850,107109,9018502
1278,0,105980,100075,9003825
1279,0,105982,1258,9018503
1280,0,103849,6066,9000134
1281,14327,120659,102559,4664
1282,14328,120658,102558,4665
1283,14329,120657,102414,4666
1284,14245,120656,102560,4610
1285,14330,120655,102563,4668
1286,14246,120654,102561,4611
1287,16777,123696,105071,6570
1288,14331,120653,102562,4669
1289,12193,118929,16103,2986
1290,12194,118928,16260,2987
1291,12195,118927,16261,2988
1292,11342,118926,16262,2388
1293,12196,118925,16263,2989
1294,12192,118924,16264,2985
1295,0,0,116486,9000008
1296,14668,121295,102901,4930
1297,14669,121294,102902,4931
1298,14670,121293,102903,4933
1299,14671,121292,102904,4934
1300,14672,121291,102905,4935
1301,14673,121290,102906,4936
1303,0,119489,14459,9003599
1304,0,0,101520,9018483
1305,101445,0,13169,9005706
1306,8006,115267,11413,12901
1307,0,0,11526,9018481
1308,8007,115268,11412,12902
1309,7606,115269,11414,12609
1310,10550,117244,15401,1795
1311,8008,115296,11415,12903
1312,7111,115285,11416,12286
1313,6729,114585,9906,12025
1314,6730,114586,9907,12026
1315,0,0,11159,9018480
1316,3751,0,3380,9779
1317,2657,0,6005,8747
1318,0,0,8779,9018479
1319,3752,0,6006,9780
1320,2494,0,6007,8586
1321,101542,0,3389,9006882
1322,1112,106071,3388,2223
1323,101103,106062,12034,9006877
1324,101102,106052,9072,9003872
1325,101089,0,3381,9006866
1326,101090,0,3382,9005837
1327,13949,120362,102178,4383
1328,13950,120363,102177,4384
1329,13951,120364,102176,4385
1330,13953,120365,102174,4387
1331,13952,120361,102175,4386
1332,13449,121327,102171,3984
1333,12950,123471,102173,3546
1335,13954,123470,102172,4388
1337,16578,123469,104797,6407
1338,10731,117639,15556,1949
1340,10127,116811,0,1466
1341,0,115261,11522,9018495
1342,9526,117000,13396,14010
1344,5264,114402,9750,9018493
1345,6553,114403,3365,11910
1346,5707,113824,8951,11300
1347,5708,113826,8952,11301
1348,5154,113825,8168,10861
1349,4833,112541,7457,10676
1350,4834,113127,7456,10677
1351,4629,112539,7455,10518
1352,4835,113128,7454,10678
1353,4836,113129,7453,10679
1354,4291,112659,3410,10224
1355,1677,105936,4712,6564
1356,1678,105938,4713,6571
1357,1679,105939,4714,6578
1358,0,0,3408,9018490
1359,1680,105932,4715,6588
1360,1680,0,3409,9018491
1361,992,105906,100098,14295
1362,0,105901,104650,9018496
1363,0,105924,3366,9006848
1364,0,0,6935,9005419
1365,0,0,10218,9018492
1366,101116,0,10217,9006850
1368,0,0,104410,9003633
1369,12917,119417,100401,3519
1370,0,0,104066,9021008
1371,11846,119416,100402,2722
1372,5790,0,5824,9021002
1373,5791,0,7510,9021003
1375,8021,115589,11527,9021005
1376,8029,115590,11528,9021006
1377,5876,115426,10914,9021004
1378,17479,124438,106097,7128
1379,17474,124436,106096,7124
1380,17478,124437,106095,7127
1381,17482,124452,106103,7132
1382,17480,124451,106101,7130
1383,17481,124453,106098,7131
1384,17485,124445,106108,7135
1385,17483,124447,106106,7133
1386,17484,124446,106105,7134
1387,17487,124450,106111,7137
1388,17314,124448,106110,7000
1389,17486,124449,106109,7136
1390,14638,120995,102908,4911
1391,16304,122896,104504,6179
1392,14639,120996,102909,4912
1393,16305,122897,104505,6180
1394,14640,120997,102910,4914
1395,16306,122898,104506,6181
1396,14641,120998,102911,4915
1397,16307,122899,104507,6182
1398,13056,119564,101155,3639
1399,12667,119989,102743,3348
1400,13487,119990,102745,4016
1401,9737,116713,13213,14168
1402,9738,116714,13214,14169
1403,8151,116715,13212,13006
1404,6474,0,9846,11858
1405,5490,113760,0,11126
1406,4932,113759,4716,10723
1407,4930,0,3402,10721
1408,0,106111,11067,9018531
1409,0,106112,11068,9018532
1410,0,106108,10219,9018530
1411,0,106107,15515,9018533
1412,12891,119407,100351,0
1413,12890,119406,100349,0
1414,11555,118430,15564,0
1415,12889,119405,100352,0
1416,10315,118431,15570,0
1417,12888,119408,100354,0
1418,0,0,102557,9020363
1419,8934,116015,12451,0
1420,8935,116016,12452,0
1421,3936,112078,5136,0
1422,1383,112082,5137,0
1423,1857,112086,5138,0
1424,8206,115425,11663,0
1425,7089,114647,10046,9020362
1426,16498,123345,104721,6341
1427,16499,123346,104722,6342
1428,16500,123347,104723,6344
1429,16501,123348,104725,6345
1430,11338,118289,0,2384
1431,10727,118290,15757,1947
1432,11346,118291,15755,2391
1433,11347,118292,15754,2392
1434,5529,113645,8647,11158
1435,5528,113646,8648,11157
1436,4751,113647,8649,10615
1437,2944,106102,5030,9024
1438,2334,106096,3376,8425
1439,2335,106097,6008,8426
1441,7170,116307,12738,12312
1442,9205,116308,12739,13815
1443,7770,115067,10993,12710
1444,7769,115066,10992,12709
1445,17084,123984,105695,6814
1446,17163,124063,105747,0
1447,17164,124064,105749,0
1448,17087,123986,105698,6817
1449,17165,124065,105748,0
1450,17088,123988,105699,6818
1451,17089,123990,105700,6819
1452,16062,123998,105701,5967
1454,14643,122050,102961,4917
1455,14647,122049,102964,4921
1456,14642,0,102986,4916
1457,14644,122048,102962,4918
1458,14645,122047,102963,4919
1459,14646,122046,102965,4920
1460,11036,120811,102726,9018514
1461,12882,119610,100604,3490
1462,13051,119613,101184,3634
1464,10459,117635,104742,1718
1465,0,0,15397,9018512
1466,8240,117002,11695,13076
1467,8239,117001,11694,13074
1468,10460,117636,15398,1720
1469,0,0,5994,9018504
1470,0,0,4779,9005131
1471,2076,105992,3399,8182
1473,1657,0,8977,9018507
1474,543,103851,3385,14206
1475,543,103850,107109,9018502
1476,0,105982,100099,9003825
1477,0,105982,3375,9018503
1478,101552,105958,11002,9003264
1482,0,0,10214,9018509
1483,0,0,7036,9018505
1485,17282,124257,109915,9015617
1486,17280,124258,109915,9015617
1487,17283,124259,110682,6970
1488,17285,124260,105957,6972
1489,17286,124261,105956,6973
1490,13394,121912,104449,3941
1491,13372,119803,104450,3919
1492,13371,119802,124333,3918
1493,16868,123737,105195,6655
1494,11120,119801,101501,2224
1495,14463,120786,102588,4766
1496,16869,123738,105220,6656
1497,16870,123739,105193,6658
1498,14496,120785,102729,2577
1499,11597,120785,102734,9018523
1500,0,0,102180,0
1501,7449,115172,11215,12493
1502,7450,115172,8352,12495
1503,0,116616,12434,13558
1505,7451,115173,11217,12496
1506,6574,115173,11213,11926
1507,0,115175,12628,9018521
1508,7452,115174,11218,12497
1509,6575,115174,11214,11927
1510,7017,115175,11219,12228
1511,7018,115175,11216,12229
1512,24046,113885,9150,0
1513,7033,113886,9151,12235
1514,6968,113888,9153,12192
1515,5537,0,3368,11166
1516,4740,113132,0,10608
1517,6881,0,10091,12157
1518,6882,0,10198,12158
1519,4381,0,0,10303
1520,6883,0,3369,12159
1521,6884,0,8231,12160
1522,0,106042,5968,9018515
1523,0,0,5969,9018516
1524,3115,106044,5965,9163
1525,3113,0,5967,9161
1526,3116,106045,3372,9164
1527,3114,0,5966,9162
1528,1370,106037,5970,4185
1529,0,0,5971,9018517
1530,0,0,10211,9005774
1533,0,0,10212,0
1535,16874,123740,105133,6661
1536,0,123741,105170,0
1537,16875,123742,105132,6663
1538,16068,123743,105130,5970
1539,0,123744,105161,0
1540,16878,0,105129,6665
1541,14633,121193,102809,4906
1542,14634,121192,102810,4907
1543,14635,121191,102812,4908
1544,14636,121190,102813,4909
1545,14637,121189,102814,4910
1546,13158,117181,13395,3713
1547,13161,117642,13969,3717
1548,13159,114357,9714,3714
1549,13160,0,9715,3716
1550,13162,0,9716,3718
1551,13163,115697,11988,3719
1552,14976,122588,104532,5161
1553,16362,122587,104042,6235
1554,14977,122586,104044,5162
1555,16251,122585,104046,6137
1556,14693,121385,104119,4949
1558,16039,122580,104120,9018538
1559,14690,121385,104123,4946
1561,16034,0,104121,9018539
1562,16040,122580,104124,9018540
1563,16038,123238,104127,9018541
1564,14694,121384,103484,4950
1565,14691,121384,103486,4947
1566,16037,123239,105301,9018542
1567,10421,117867,100739,1695
1568,11533,119382,100277,2531
1569,9664,117868,100744,14096
1570,12858,119381,103467,3476
1571,0,116889,14878,9018536
1572,9401,116889,13335,13959
1573,0,116890,14880,9018537
1574,8977,116890,13337,13625
1575,0,0,4778,9018535
1576,6660,0,3392,11978
1577,6661,0,4710,11979
1578,3140,0,4709,9184
1579,3141,0,4711,9185
1580,0,0,3386,9018534
1581,1006,0,3374,1432
1582,18529,125342,105966,7814
1583,19160,126564,104799,9001050
1584,16585,126565,104800,14661
1585,11651,118512,15660,2623
1586,9374,118511,15661,13940
1587,7528,0,8793,12560
1588,7529,114985,8789,12561
1589,0,115259,11520,0
1590,4479,114613,8788,10389
1591,16154,122767,104302,6043
1592,10277,117152,104770,1590
1593,0,0,11053,0
1594,8451,0,11893,13235
1595,0,0,0,0
1596,4453,121322,7094,10370
1597,4454,121321,7093,10371
1598,4469,121317,7095,10383
1599,12013,0,102059,2860
1600,14259,0,104267,4615
1601,2085,106123,3404,8189
1602,0,122880,104461,0
1603,0,115426,9362,10936
1604,10342,118309,15620,1644
1605,1708,0,3403,6809
1606,0,122877,104465,6165
1607,0,114041,3378,13136
1608,9094,117861,103030,9009520
1609,15723,122420,103910,5713
1610,13175,119712,101286,3721
1611,15724,122419,103911,5714
1612,13176,119711,101287,3722
1613,13177,119710,101288,3723
1614,15725,122418,103912,5715
1615,13178,119709,101289,3724
1616,15726,122416,103913,5716
1617,14338,120661,102550,4670
1618,15727,122415,103914,5717
1619,15728,122414,103915,5718
1620,14339,120660,102545,4671
1621,15729,122412,103916,5719
1622,13182,119705,101293,3729
1623,13179,119708,101290,3725
1624,15730,122413,103917,5721
1625,13180,119707,101291,3727
1626,15731,122411,103918,5722
1627,15732,122410,103919,5723
1628,13181,119706,101292,3728
1629,12854,0,100302,3473
1630,12855,0,101281,3474
1631,12856,0,101279,3475
1632,7462,116952,13501,12505
1633,10061,116953,13306,1434
1634,9837,116954,13307,14239
1635,16517,123403,104738,6358
1636,16518,123404,104737,6359
1637,13564,0,101842,4083
1638,13565,0,101843,4084
1639,13566,0,101838,4085
1640,13567,0,101834,4086
1641,13563,0,101839,4082
1642,12716,0,101840,3375
1643,13562,0,101841,4081
1644,13804,120493,102082,9007433
1645,13805,120494,102081,9007434
1646,13806,120495,102080,4276
1647,15087,121860,103242,5240
1648,15088,121859,103243,5241
1649,15089,121858,103244,5242
1650,11203,118160,15446,9007430
1651,0,118161,15447,2288
1652,0,128770,100130,9013985
1653,11204,128771,100132,9013986
1654,0,118162,15448,2289
1655,11205,128772,100133,9013987
1656,9722,116688,13216,14152
1657,9576,116689,13217,14041
1658,9577,116690,13218,14042
1659,0,0,12211,9013982
1660,0,0,12212,9013983
1661,0,0,11660,9013981
1662,0,0,12213,9013984
1663,0,0,8727,9013980
1664,5591,113754,8726,11209
1665,5592,113755,8725,11210
1666,0,113758,10760,11178
1667,5556,113758,8683,11178
1668,5638,113757,10622,11248
1669,4401,0,7037,10323
1670,4402,112766,7038,10324
1671,4403,111082,7039,10325
1672,4404,112768,7040,10326
1673,4947,111099,7597,10726
1674,3239,107778,184,9277
1675,0,0,183,9013976
1676,0,107779,5276,0
1677,0,0,5285,9013977
1678,3241,107786,5286,9279
1679,3241,107786,182,9279
1680,0,0,5287,9013978
1681,0,0,5288,9013979
1682,0,0,5931,9005853
1683,0,107774,10226,9003600
1684,0,107776,178,9013978
1685,0,107775,10227,9003600
1686,0,107776,181,9013975
1687,0,107777,179,9013974
1688,3018,107776,180,9097
1689,3019,107777,177,9098
1690,16495,123349,105278,6339
1691,16496,123350,105271,6340
1692,12835,119338,100214,3457
1693,12837,119339,100215,3459
1694,12838,119340,100216,3460
1695,9727,116681,13684,14157
1696,9728,116682,13683,14158
1697,9729,116683,13685,14159
1698,8230,115112,11501,13069
1699,8231,115113,11502,13070
1700,8232,115114,11503,13071
1701,5174,113295,0,10877
1702,5175,113296,0,10878
1703,5176,113297,0,10879
1704,5177,113298,0,10880
1705,3832,112627,6010,9861
1706,4220,112628,6011,10176
1707,3416,112629,6012,9454
1708,3833,112630,6013,9862
1709,0,0,8484,0
1710,15090,122533,103238,5244
1711,15092,122534,103239,5246
1712,11206,118166,15190,2290
1713,11207,118167,15191,2291
1714,11208,118168,15192,2292
1715,10756,117740,14842,1967
1716,10757,117739,14843,1968
1717,8055,116694,12720,12942
1718,9720,116695,13720,14150
1719,10758,117738,14844,1969
1720,9721,116696,13721,14151
1721,9723,116697,13722,14153
1722,7966,115225,11275,12865
1723,7371,115439,11276,12433
1724,15687,122288,103791,5690
1725,15686,122287,103798,5689
1726,15684,122286,103799,5688
1727,15683,122285,103800,5687
1728,15682,122284,103802,5686
1729,15681,122283,103803,5685
1730,14301,122282,103805,4640
1731,16158,120388,104324,6047
1732,16159,120389,104322,6048
1733,16160,120390,104321,6050
1734,16161,120391,101845,6051
1735,16156,120386,104326,6045
1736,16157,120387,104325,6046
1737,14028,123088,102185,4431
1738,14029,123085,16555,4432
1739,14030,0,102186,4434
1740,0,123084,100129,0
1741,7513,119148,16553,4435
1742,14026,123083,16557,4429
1743,14027,123082,16556,4430
1744,10844,117717,14638,2033
1745,0,117716,14920,9024360
1746,10842,117719,14922,2031
1747,10843,117718,14921,2032
1748,15004,121771,103166,5172
1749,15003,121772,103165,5171
1750,15002,121773,103164,5170
1751,14363,121775,103163,4685
1752,15000,121774,103162,5168
1753,15001,121776,103161,5169
1754,9715,116698,13726,14145
1755,9716,117273,12707,13706
1756,9717,116699,13727,14147
1757,9718,117272,12708,13834
1758,9719,116700,13728,14149
1759,5219,115385,11542,10920
1760,8158,115386,11546,13010
1761,5218,115387,11547,10919
1762,8159,115388,11548,13011
1763,3003,113781,5077,9084
1764,2665,113790,8879,8755
1765,3004,113791,8880,9085
1766,5680,113792,8881,11278
1767,15091,121871,103240,5245
1768,15093,121870,103241,5247
1769,11209,118164,15377,2293
1770,11210,118163,15378,2294
1771,11211,118165,15379,2295
1772,8751,116677,12194,13449
1773,8752,116678,12195,13450
1774,8753,116679,12196,13451
1775,8754,116680,12197,13452
1776,6114,114192,9405,11601
1777,7523,114962,10846,12555
1778,6115,114963,9577,11602
1779,6116,114194,9578,11603
1780,7530,114964,10847,12563
1781,6117,114965,9406,11604
1782,9724,116691,13220,14154
1783,9725,116692,13221,14155
1784,9726,116693,13219,14156
1785,8042,115277,11377,12931
1786,8043,0,11378,12932
1787,8044,0,11379,12933
1788,8045,115276,11380,12934
1789,8046,115278,11381,12935
1790,6041,114036,9466,11548
1791,6042,114037,9467,11549
1792,6043,114038,9468,11550
1793,6044,114039,9469,11551
1794,6045,114040,9470,11552
1795,2998,112874,7213,9013995
1796,2998,112874,7253,9079
1797,4584,112875,7254,10477
1798,2999,110807,192,9080
1799,3000,111131,193,9081
1800,0,0,9355,10473
1801,3001,111140,189,9082
1802,4579,0,8173,10473
1803,4585,0,8174,10478
1804,3002,111146,190,9083
1805,9678,116808,13308,14111
1806,6518,116809,13309,11885
1807,0,0,104144,0
1808,0,0,15138,0
1809,9730,116684,13679,14161
1810,9731,116685,13680,14162
1811,9732,116687,13681,14163
1812,9733,0,13682,14164
1813,6918,0,11020,12163
